id,license,categories,tags,funders,count_references,count_files
13826117,CC0,['History'],['S00199'],[],0,2
13826135,CC0,['History'],['S00199'],[],0,0
13696204,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,3
17113032,CC BY 4.0,"['Geography', 'History']","['evenness', 'indicator species', 'Mediterranean region', 'multivariate classification tree', 'palaeoecology', 'palynological richness', 'pollen analysis', 'surface samples']","[{'id': 17113032, 'funder_name': None}]",0,1
13831283,CC0,['History'],['S00293'],[],0,0
13832018,CC0,['History'],['S01397'],[],0,0
13837190,CC0,['History'],['S00303'],[],0,0
13690903,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13691089,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13692361,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,4
13692466,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,3
12210608,CC BY 4.0,['History'],"['finances', 'politics', 'municipality']",[],0,5
13729720,CC0,['History'],"['Ammōnarion, Decian martyr of Egypt', 'S00224']",[],0,0
13729858,CC0,['History'],"['Solomon, Old Testament king of Israel', 'S00270']",[],0,0
13856294,CC0,['History'],"['S00241', 'S01427']",[],0,0
13730395,CC0,['History'],"['Boniface/Bonifacius I, bishop of Rome, ob. 422, buried on the via Salaria', 'S00472']",[],0,0
13730989,CC0,['History'],"['Dorotheos, Arian bishop of Antioch and Constantinople, ob. c. 407', 'S00717']",[],0,0
13731112,CC0,['History'],"['Apikrantios, probably a martyr in the Aegean Islands', 'S00760']",[],0,0
13732618,CC0,['History'],"['Theomastus, bishop of Mainz, buried in Poitiers', 'S01277']",[],0,0
13733119,CC0,['History'],"['Gratilianus and Felicissima, martyrs of Faleri in central Italy', 'S01477']",[],0,0
13733641,CC0,['History'],"['Zenon and Zenas, martyrs of Philadelphia (Amman) under Maximian', 'S01664']",[],0,0
13734469,CC0,['History'],"['Wulfram of Sens, bishop and missionary, 7th cent.', 'S01956']",[],0,0
13865699,CC0,['History'],['S00205'],[],0,0
13735501,CC0,['History'],"['Alexandros, bishop of Constantinople, ob. 326', 'S02286']",[],0,0
13736743,CC0,['History'],"['Claudius Stratelates, martyr at Alexandria and Antinoe', 'S02667']",[],0,0
13736830,CC0,['History'],"['Burgundofara, abbess of Faremoutiers, ob. 642/64', 'S02682']",[],0,0
13736872,CC0,['History'],"['Ciratus, bishop of Grenoble, Gaul, 5th cent.', 'S02690']",[],0,0
13738015,CC0,['History'],"['Jephthah, Old Testament judge over Israel', 'S02871']",[],0,0
13877252,CC0,['History'],['S00080'],[],0,0
13909031,CC0,['History'],"['S00396', 'S01020']",[],0,0
13681858,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13681876,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,2
13682551,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13683157,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13730845,CC0,['History'],"['Loukios, martyr of Diokaisareia in Isauria, ob. 3rd c.?', 'S00657']",[],0,0
13731178,CC0,['History'],"['Rabbula, bishop of Edessa, ob. 435/6', 'S00784']",[],0,0
13731727,CC0,['History'],"['Theon, martyr of Tanis, Egypt', 'S00984']",[],0,0
13733329,CC0,['History'],"['Fructuosus, monastic founder and bishop of Dumio and Braga (north-west Spain), ob. 665.', 'S01554']",[],0,0
13864451,CC0,['History'],"['S00749', 'S00020']",[],0,0
13733719,CC0,['History'],"['Menas and Menaios, martyrs venerated in Constantinople', 'S01698']",[],0,0
13733860,CC0,['History'],"['Thirty-three martyrs of Melitene', 'S01750']",[],0,0
13899854,CC0,['History'],['S00036'],[],0,0
13837682,CC0,['History'],"['S00030', 'S00037']",[],0,0
13833242,CC0,['History'],['S00007'],[],0,0
13839938,CC0,['History'],"['S00385', 'S01515', 'S01544']",[],0,0
13840397,CC0,['History'],"['S00023', 'S00079', 'S01688', 'S01093']",[],0,0
13818311,CC0,['History'],['S00749'],[],0,0
13688977,CC BY 4.0,['History'],"['Eastern Wyoming College', 'Oral Tradition', 'Oral History']",[],0,1
13810370,CC0,['History'],"['S00411', 'S00060']",[],0,0
13691929,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13824581,CC0,['History'],['S00033'],[],0,0
13824953,CC0,['History'],['S00259'],[],0,0
13689616,CC BY 4.0,['History'],"['Eastern Wyoming College', 'Oral Tradition', 'Oral History']",[],0,1
13683370,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13683544,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13682131,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,2
13682272,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,2
13682782,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13682851,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13682938,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,2
13831517,CC0,['History'],"['S00217', 'S00033']",[],0,7
13857938,CC0,['History'],"['S00033', 'S01613']",[],0,0
13920935,CC0,['History'],"['S01307', 'S00050', 'S00518']",[],0,0
13836077,CC0,['History'],['S00050'],[],0,0
13839962,CC0,['History'],['S01621'],[],0,0
7424369,In Copyright,"['Geography', 'History']","['aeolian landscape', 'human occupations', 'hunter-gatherers', 'late Holocene', 'middle Holocene', 'multiproxy', 'shallow lakes']","[{'id': 7424369, 'funder_name': None}]",0,1
13696150,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,3
13842998,CC0,['History'],['S00050'],[],0,0
13735354,CC0,['History'],"['lesser saints, on 17 January in the Martyrologium Hieronymianum: in Africa', 'S02240']",[],0,0
13735492,CC0,['History'],"['Leah, Old Testament wife of Jacob', 'S02282']",[],0,0
13735861,CC0,['History'],"['Geretrudis/Gertrude, abbess of Nivelles (north-east Gaul), ob. 659', 'S02402']",[],0,0
13736281,CC0,['History'],"['Minervus and Eleazar, martyrs of Lyon (Gaul), 3rd cent.', 'S02548']",[],0,0
13804052,CC0,['History'],['S00033'],[],0,0
13910321,CC0,['History'],['S00756'],[],0,0
13691473,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13874174,CC0,['History'],['S02161'],[],0,0
13744621,CC0,['History'],"['S00145', 'S00060']",[],0,0
13904717,CC0,['History'],['S00780'],[],0,0
13899704,CC0,['History'],['S01546'],[],0,0
13902140,CC0,['History'],"['S00020', 'S00030', 'S00042']",[],0,0
13948304,CC0,['History'],['S00259'],[],0,0
13818815,CC0,['History'],['S00050'],[],0,0
13858358,CC0,['History'],['S00073'],[],0,0
13730668,CC0,['History'],"['Aemilianus, ascetic and miracle-worker in Spain, ob. in the 570s', 'S00578']",[],0,0
13731094,CC0,['History'],"['Orestes, martyr of Tyana of Cappadocia', 'S00756']",[],0,0
13840370,CC0,['History'],"['S01427', 'S00411', 'S00199', 'S00181', 'S00033']",[],0,0
13693387,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13824656,CC0,['History'],"['S01275', 'S01276']",[],0,0
7795385,In Copyright,"['Geography', 'History']","['geoarchaeology', 'geochemistry', 'Minerva goddess', 'Montegibbio', 'mud volcano', 'northern Apennines']","[{'id': 7795385, 'funder_name': None}]",0,1
13839653,CC0,['History'],"['S01126', 'S00241', 'S01369', 'S00925']",[],0,0
13841198,CC0,['History'],"['S01504', 'S00196']",[],0,0
13835699,CC0,['History'],['S00050'],[],0,0
13838318,CC0,['History'],"['S00247', 'S00616', 'S00287']",[],0,0
1008333,CC BY 4.0,['History'],"['butterflies', 'subfamily', 'pierinae']",[],0,1
13832669,CC0,['History'],"['S01557', 'S01556']",[],0,0
13832846,CC0,['History'],"['S01533', 'S00181']",[],0,0
13833215,CC0,['History'],['S01384'],[],0,0
13821407,CC0,['History'],['S00060'],[],0,0
13821527,CC0,['History'],['S00020'],[],0,0
13822031,CC0,['History'],['S00084'],[],0,8
13693036,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,3
13829600,CC0,['History'],['S00020'],[],0,0
13831112,CC0,['History'],['S01432'],[],0,0
13771729,CC0,['History'],"['S00191', 'S00181']",[],0,0
13759024,CC0,['History'],"['S00098', 'S00099']",[],0,0
13908308,CC0,['History'],['S00289'],[],0,0
13910471,CC0,['History'],"['S02494', 'S00033', 'S01211', 'S02862']",[],0,0
13926299,CC0,['History'],['S00009'],[],0,0
13811360,CC0,['History'],['S00030'],[],0,0
13812620,CC0,['History'],['S00060'],[],0,0
13682269,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,2
13796990,CC0,['History'],['S00149'],[],0,0
13804325,CC0,['History'],['S00042'],[],0,0
13806119,CC0,['History'],['S00527'],[],0,0
13806530,CC0,['History'],['S00033'],[],0,0
13807952,CC0,['History'],['S01023'],[],0,0
13913183,CC0,['History'],"['S00036', 'S00008']",[],0,0
13913195,CC0,['History'],['S00290'],[],0,0
13833227,CC0,['History'],"['S00436', 'S01496']",[],0,0
13922975,CC0,['History'],['S00217'],[],0,0
13699663,CC BY 4.0,['History'],['untagged'],[],0,1
13811606,CC0,['History'],['S00033'],[],0,0
13682053,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,2
13682593,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13683064,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13683484,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13819307,CC0,['History'],['S00181'],[],0,0
13689961,CC BY 4.0,['History'],"['Eastern Wyoming College', 'Oral Tradition', 'Oral History']",[],0,1
13690852,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13691764,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13691815,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13823243,CC0,['History'],"['S00050', 'S00302']",[],0,0
13693168,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13693309,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,3
13836629,CC0,['History'],"['S00386', 'S01467']",[],0,0
13838513,CC0,['History'],"['S01505', 'S00193', 'S00910', 'S01600']",[],0,0
13808897,CC0,['History'],"['S00036', 'S00852']",[],0,0
13809983,CC0,['History'],['S00009'],[],0,0
13810526,CC0,['History'],['S00000'],[],0,0
13811546,CC0,['History'],['S00036'],[],0,1
13812137,CC0,['History'],['S00080'],[],0,0
13813007,CC0,['History'],"['S01131', 'S00036']",[],0,0
13682332,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13682791,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13682896,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13682965,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,2
13683043,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13683061,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13839464,CC0,['History'],"['S00282', 'S01636', 'S01421']",[],0,0
13696105,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13829204,CC0,['History'],['S01353'],[],0,0
13690051,CC BY 4.0,['History'],"['Eastern Wyoming College', 'Oral Tradition', 'Oral History']",[],0,1
13822376,CC0,['History'],['S00111'],[],0,0
13691920,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,2
13692193,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,3
13823405,CC0,['History'],"['S01234', 'S00118', 'S00060']",[],0,11
13693324,CC BY 4.0,['History'],"['Western Wyoming Community College (1989- )', 'Oral tradition', 'Oral history']",[],0,3
13838525,CC0,['History'],"['S00193', 'S00073', 'S01688', 'S00413', 'S00052']",[],0,0
13819043,CC0,['History'],['S00050'],[],0,0
13800875,CC0,['History'],['S00408'],[],0,0
13801424,CC0,['History'],['S00060'],[],0,0
13868570,CC0,['History'],['S00007'],[],0,0
6685475,In Copyright,['History'],"['Gender', 'female athletes', 'Guatemala', 'challenges', 'social justice', ""women's sport participation"", 'hispanic studies']",[],0,1
13796138,CC0,['History'],"['S00042', 'S00109']",[],0,0
13731439,CC0,['History'],"['Susanna, virgin and martyr of Rome', 'S00892']",[],0,0
13731568,CC0,['History'],"['Theophilos, martyr in Palestine, ob. 308', 'S00935']",[],0,0
13731967,CC0,['History'],"['Philanthēs, martyr in Amaseia', 'S01062']",[],0,0
13732231,CC0,['History'],"['Kleonikos, martyr of Pontus', 'S01153']",[],0,0
13733050,CC0,['History'],"['8 martyrs of Hippo Regius (Africa), martyred at an unknown date', 'S01441']",[],0,0
13733239,CC0,['History'],"['Priscus/Crispus, Priscillianus/Crispinianus, and Benedicta, martyrs of Rome under the emperor Julian', 'S01516']",[],0,0
13864322,CC0,['History'],['S00384'],[],0,0
13734343,CC0,['History'],"['Castrensis, martyr of Castel Volturno near Capua, 5th c.', 'S01911']",[],0,0
13734604,CC0,['History'],"['Dionysios, martyr honoured in Bithynia', 'S02001']",[],0,0
13757761,CC0,['History'],['S00030'],[],0,0
13800725,CC0,['History'],['S00348'],[],0,0
13801700,CC0,['History'],"['S00310', 'S00490']",[],0,0
13802222,CC0,['History'],['S00191'],[],0,0
13732582,CC0,['History'],"['Dioskoros, monk and bishop of Hermopolis Parva, ob. 402/3', 'S01264']",[],0,0
13732891,CC0,['History'],"['Holy women', 'S01375']",[],0,0
13733989,CC0,['History'],"['Pravlios/Praylios, bishop of Jerusalem, ob. 422', 'S01790']",[],0,0
13734433,CC0,['History'],"['Ioannes/John from Rome, perfect monk, who dies of severe asceticism', 'S01944']",[],0,0
13735207,CC0,['History'],"['lesser saints, on 27 October in the Martyrologium Hieronymianum: in Sardinia, Frygia, Rome', 'S02190']",[],0,0
13872710,CC0,['History'],"['S01980', 'S00455']",[],0,0
13874681,CC0,['History'],['S00042'],[],0,0
13482867,CC BY-NC-ND 4.0,"['Culture, Gender, Sexuality', 'Gender studies', 'History', 'Feminist Theory']","['oral history', 'feminist history', 'memory studies', 'gender studies', 'media studies', 'archival material']","[{'id': 13482867, 'funder_name': None}, {'id': 13482867, 'funder_name': None}]",1,2
13876661,CC0,['History'],"['S00323', 'S00339']",[],0,0
13735858,CC0,['History'],"['Germanus, abbot of Grandval, ob. c. 667', 'S02401']",[],0,0
13735897,CC0,['History'],"['Helia, Lucianus, and Zoticus, martyrs of Tomis, Black Sea', 'S02415']",[],0,0
13736272,CC0,['History'],"['Ioannes/John the Hesychast, ascetic in Palestine, ob. 559', 'S02544']",[],0,0
13736536,CC0,['History'],"['Sebastiane, martyr of Heraclea/Thrace', 'S02631']",[],0,0
12294983,In Copyright,"['Geography', 'History']","['Central Europe', 'non-pollen palynomorphs', 'peat bog', 'testate amoebae', 'water table level']","[{'id': 12294983, 'funder_name': None}]",0,1
13869404,CC0,['History'],['S00312'],[],0,0
13870172,CC0,['History'],['S00000'],[],0,0
13729606,CC0,['History'],"['Aidesios from Lycia, martyr in Alexandria', 'S00179']",[],0,0
13861058,CC0,['History'],"['S01744', 'S00060']",[],0,0
13730056,CC0,['History'],"['Symeon the Elder, stylite of Qal‘at Sim‘ān, ob. 459', 'S00343']",[],0,0
13730161,CC0,['History'],"['Domnina, nun of Syria, ob. mid-5th c.', 'S00377']",[],0,0
13730398,CC0,['History'],"['Dionysius, bishop of Milan, ob. 360/362', 'S00473']",[],0,0
13731229,CC0,['History'],"['Agapitus, bishop of Rome, ob. 536', 'S00811']",[],0,0
13855712,CC0,['History'],['S00007'],[],0,0
13856072,CC0,['History'],['S00042'],[],0,0
13858142,CC0,['History'],"['S00023', 'S00030', 'S00060']",[],0,2
6472202,In Copyright,['History'],['history'],[],0,1
13682506,CC BY 4.0,"['North American History', 'History']","['Photography, Stereoscopic', 'Yellowstone National Park', 'Wyoming']",[],0,1
13803782,CC0,['History'],['S01043'],[],0,0
13805081,CC0,['History'],"['S00313', 'S00102', 'S00723', 'S00490']",[],0,0
14604768,CC BY 4.0,"['Artificial Intelligence and Image Processing', 'Pattern Recognition and Data Mining', 'History']","['Active learning techniques', 'deep learning dataset', 'Deep Learning Applications', 'object detection application', 'long tail dataset', 'Open Set Recognition', 'open ended dataset', 'historical dataset', 'Japanese', 'Stamp']","[{'id': 14604768, 'funder_name': 'Directorate for Computer & Information Science & Engineering'}, {'id': 14604768, 'funder_name': 'Directorate for Computer & Information Science & Engineering'}, {'id': 14604768, 'funder_name': 'Directorate for Computer & Information Science & Engineering'}]",4,5
